,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank
2344,G:HGNC:24293,G:HGNC:17198,"['GTG', 'GMG']",231.0,0.88,1933.0
2345,G:HGNC:24293,G:HGNC:17198,"['GTG', 'GMDMG']",24.0,0.996,6271.0
2346,G:HGNC:24293,G:HGNC:17198,"['GTG', 'GMDpDMG']",32.0,0.994,5742.0
2347,G:HGNC:24293,G:HGNC:17198,"['GMG', 'GMDMG']",5206.0,0.261,7040.0
2348,G:HGNC:24293,G:HGNC:17198,"['GMG', 'GMDpDMG']",4769.0,0.266,6494.0
2349,G:HGNC:24293,G:HGNC:17198,"['GMDMG', 'GMDpDMG']",8227.0,0.362,12899.0
2350,G:HGNC:24293,G:HGNC:17198,"['GTG', 'GMG', 'GMDMG']",849.0,0.745,3334.0
2351,G:HGNC:24293,G:HGNC:17198,"['GTG', 'GMG', 'GMDpDMG']",663.0,0.788,3126.0
2352,G:HGNC:24293,G:HGNC:17198,"['GTG', 'GMDMG', 'GMDpDMG']",357.0,0.947,6754.0
2353,G:HGNC:24293,G:HGNC:17198,"['GMG', 'GMDMG', 'GMDpDMG']",5248.0,0.252,7020.0
2354,G:HGNC:24293,G:HGNC:17198,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1151.0,0.637,3174.0
2355,G:HGNC:12434,G:HGNC:2444,['GPdPG'],6.0,0.87,46.0
2356,G:HGNC:12434,G:HGNC:2444,['GTG'],23.0,0.96,581.0
2357,G:HGNC:12434,G:HGNC:2444,['GMDMG'],2402.0,0.292,3392.0
2358,G:HGNC:12434,G:HGNC:2444,['GMDpDMG'],2715.0,0.461,5040.0
2359,G:HGNC:12434,G:HGNC:2444,"['GPdPG', 'GTG']",96.0,0.764,406.0
2360,G:HGNC:12434,G:HGNC:2444,"['GPdPG', 'GMDMG']",167.0,0.53,355.0
2361,G:HGNC:12434,G:HGNC:2444,"['GPdPG', 'GMDpDMG']",126.0,0.629,340.0
2362,G:HGNC:12434,G:HGNC:2444,"['GTG', 'GMDMG']",785.0,0.919,9677.0
2363,G:HGNC:12434,G:HGNC:2444,"['GTG', 'GMDpDMG']",126.0,0.988,10786.0
2364,G:HGNC:12434,G:HGNC:2444,"['GMDMG', 'GMDpDMG']",8251.0,0.305,11872.0
2365,G:HGNC:12434,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDMG']",100.0,0.763,422.0
2366,G:HGNC:12434,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDpDMG']",59.0,0.847,386.0
2367,G:HGNC:12434,G:HGNC:2444,"['GPdPG', 'GMDMG', 'GMDpDMG']",191.0,0.497,380.0
2368,G:HGNC:12434,G:HGNC:2444,"['GTG', 'GMDMG', 'GMDpDMG']",3085.0,0.778,13889.0
2369,G:HGNC:12434,G:HGNC:2444,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",95.0,0.754,386.0
2370,G:HGNC:8590,G:HGNC:30045,['GTG'],210.0,0.743,818.0
2371,G:HGNC:8590,G:HGNC:30045,['GMG'],1108.0,0.152,1307.0
2372,G:HGNC:8590,G:HGNC:30045,['GMDMG'],2390.0,0.534,5130.0
2373,G:HGNC:8590,G:HGNC:30045,['GMDpDMG'],3597.0,0.485,6979.0
2374,G:HGNC:8590,G:HGNC:30045,"['GTG', 'GMG']",1533.0,0.749,6102.0
2375,G:HGNC:8590,G:HGNC:30045,"['GTG', 'GMDMG']",563.0,0.962,14826.0
2376,G:HGNC:8590,G:HGNC:30045,"['GTG', 'GMDpDMG']",336.0,0.975,13533.0
2377,G:HGNC:8590,G:HGNC:30045,"['GMG', 'GMDMG']",6297.0,0.411,10684.0
2378,G:HGNC:8590,G:HGNC:30045,"['GMG', 'GMDpDMG']",6152.0,0.379,9901.0
2379,G:HGNC:8590,G:HGNC:30045,"['GMDMG', 'GMDpDMG']",5383.0,0.592,13178.0
2380,G:HGNC:8590,G:HGNC:30045,"['GTG', 'GMG', 'GMDMG']",1488.0,0.85,9898.0
2381,G:HGNC:8590,G:HGNC:30045,"['GTG', 'GMG', 'GMDpDMG']",1578.0,0.829,9203.0
2382,G:HGNC:8590,G:HGNC:30045,"['GTG', 'GMDMG', 'GMDpDMG']",476.0,0.968,15080.0
2383,G:HGNC:8590,G:HGNC:30045,"['GMG', 'GMDMG', 'GMDpDMG']",5761.0,0.453,10531.0
2384,G:HGNC:8590,G:HGNC:30045,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1867.0,0.798,9255.0
2385,G:HGNC:921,G:HGNC:922,['GTG'],1.0,0.996,252.0
2386,G:HGNC:13538,G:HGNC:8592,['GPdPG'],1.0,0.963,27.0
2387,G:HGNC:13538,G:HGNC:8592,['GTG'],180.0,0.694,589.0
2388,G:HGNC:13538,G:HGNC:8592,['GMG'],174.0,0.685,553.0
2389,G:HGNC:13538,G:HGNC:8592,['GMDMG'],1833.0,0.362,2874.0
2390,G:HGNC:13538,G:HGNC:8592,['GMDpDMG'],1376.0,0.61,3531.0
2391,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GTG']",115.0,0.707,393.0
2392,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GMG']",13.0,0.893,121.0
2393,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GMDMG']",124.0,0.62,326.0
2394,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GMDpDMG']",41.0,0.833,246.0
2395,G:HGNC:13538,G:HGNC:8592,"['GTG', 'GMG']",341.0,0.899,3392.0
2396,G:HGNC:13538,G:HGNC:8592,"['GTG', 'GMDMG']",3931.0,0.591,9616.0
2397,G:HGNC:13538,G:HGNC:8592,"['GTG', 'GMDpDMG']",1043.0,0.868,7930.0
2398,G:HGNC:13538,G:HGNC:8592,"['GMG', 'GMDMG']",2580.0,0.514,5311.0
2399,G:HGNC:13538,G:HGNC:8592,"['GMG', 'GMDpDMG']",644.0,0.853,4368.0
2400,G:HGNC:13538,G:HGNC:8592,"['GMDMG', 'GMDpDMG']",5626.0,0.366,8871.0
2401,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GTG', 'GMG']",33.0,0.796,162.0
2402,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GTG', 'GMDMG']",194.0,0.53,413.0
2403,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GTG', 'GMDpDMG']",69.0,0.747,273.0
2404,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GMG', 'GMDMG']",36.0,0.697,119.0
2405,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GMG', 'GMDpDMG']",13.0,0.874,103.0
2406,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GMDMG', 'GMDpDMG']",119.0,0.558,269.0
2407,G:HGNC:13538,G:HGNC:8592,"['GTG', 'GMG', 'GMDMG']",1522.0,0.709,5224.0
2408,G:HGNC:13538,G:HGNC:8592,"['GTG', 'GMG', 'GMDpDMG']",277.0,0.933,4154.0
2409,G:HGNC:13538,G:HGNC:8592,"['GTG', 'GMDMG', 'GMDpDMG']",4227.0,0.579,10029.0
2410,G:HGNC:13538,G:HGNC:8592,"['GMG', 'GMDMG', 'GMDpDMG']",2342.0,0.511,4787.0
2411,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GTG', 'GMG', 'GMDMG']",38.0,0.686,121.0
2412,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GTG', 'GMG', 'GMDpDMG']",17.0,0.837,104.0
2413,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",113.0,0.586,273.0
2414,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",33.0,0.68,103.0
2415,G:HGNC:13538,G:HGNC:8592,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1324.0,0.685,4206.0
2416,G:HGNC:13538,G:HGNC:8592,"['GPdPG', 'GTG', 'GMG', 'GMDMG', 'GMDpDMG']",35.0,0.663,104.0
2417,G:HGNC:4632,G:HGNC:4641,['GPdPG'],6.0,0.684,19.0
2418,G:HGNC:4632,G:HGNC:4641,['GTG'],20.0,0.936,313.0
2419,G:HGNC:4632,G:HGNC:4641,"['GPdPG', 'GTG']",31.0,0.516,64.0
2420,G:HGNC:8590,G:HGNC:11399,['GPdPG'],1.0,0.963,27.0
2421,G:HGNC:8590,G:HGNC:11399,['GTG'],111.0,0.851,745.0
2422,G:HGNC:8590,G:HGNC:11399,"['GPdPG', 'GTG']",71.0,0.825,405.0
2423,G:HGNC:9416,G:HGNC:1985,['GPdPG'],1.0,0.963,27.0
2424,G:HGNC:9416,G:HGNC:1985,['GTG'],286.0,0.453,523.0
2425,G:HGNC:9416,G:HGNC:1985,['GMDMG'],3549.0,0.209,4486.0
2426,G:HGNC:9416,G:HGNC:1985,['GMDpDMG'],4686.0,0.196,5830.0
2427,G:HGNC:9416,G:HGNC:1985,"['GPdPG', 'GTG']",156.0,0.554,350.0
2428,G:HGNC:9416,G:HGNC:1985,"['GPdPG', 'GMDMG']",132.0,0.664,393.0
2429,G:HGNC:9416,G:HGNC:1985,"['GPdPG', 'GMDpDMG']",183.0,0.477,350.0
2430,G:HGNC:9416,G:HGNC:1985,"['GTG', 'GMDMG']",5829.0,0.457,10727.0
2431,G:HGNC:9416,G:HGNC:1985,"['GTG', 'GMDpDMG']",7230.0,0.276,9991.0
2432,G:HGNC:9416,G:HGNC:1985,"['GMDMG', 'GMDpDMG']",10139.0,0.2,12666.0
2433,G:HGNC:9416,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDMG']",246.0,0.41,417.0
2434,G:HGNC:9416,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDpDMG']",262.0,0.309,379.0
2435,G:HGNC:9416,G:HGNC:1985,"['GPdPG', 'GMDMG', 'GMDpDMG']",233.0,0.384,378.0
2436,G:HGNC:9416,G:HGNC:1985,"['GTG', 'GMDMG', 'GMDpDMG']",8143.0,0.294,11527.0
2437,G:HGNC:9416,G:HGNC:1985,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",282.0,0.258,380.0
2438,G:HGNC:9322,G:HGNC:25415,['GTG'],125.0,0.767,536.0
2439,G:HGNC:3002,G:HGNC:23029,['GTG'],21.0,0.95,422.0
2440,G:HGNC:29149,G:HGNC:9322,['GTG'],67.0,0.878,551.0
2441,G:HGNC:29149,G:HGNC:9322,['GMDMG'],3410.0,0.094,3765.0
2442,G:HGNC:29149,G:HGNC:9322,"['GTG', 'GMDMG']",6197.0,0.399,10310.0
2443,G:HGNC:16890,G:HGNC:9276,['GTG'],67.0,0.826,386.0
2444,G:HGNC:16890,G:HGNC:9276,['GMG'],514.0,0.316,752.0
2445,G:HGNC:16890,G:HGNC:9276,['GMDMG'],2715.0,0.226,3506.0
2446,G:HGNC:16890,G:HGNC:9276,['GMDpDMG'],3724.0,0.338,5627.0
2447,G:HGNC:16890,G:HGNC:9276,"['GTG', 'GMG']",764.0,0.722,2751.0
2448,G:HGNC:16890,G:HGNC:9276,"['GTG', 'GMDMG']",5562.0,0.373,8872.0
2449,G:HGNC:16890,G:HGNC:9276,"['GTG', 'GMDpDMG']",2642.0,0.746,10391.0
2450,G:HGNC:16890,G:HGNC:9276,"['GMG', 'GMDMG']",4981.0,0.18,6077.0
2451,G:HGNC:16890,G:HGNC:9276,"['GMG', 'GMDpDMG']",4329.0,0.262,5869.0
2452,G:HGNC:16890,G:HGNC:9276,"['GMDMG', 'GMDpDMG']",7933.0,0.304,11395.0
2453,G:HGNC:16890,G:HGNC:9276,"['GTG', 'GMG', 'GMDMG']",4120.0,0.252,5505.0
2454,G:HGNC:16890,G:HGNC:9276,"['GTG', 'GMG', 'GMDpDMG']",2434.0,0.54,5286.0
2455,G:HGNC:16890,G:HGNC:9276,"['GTG', 'GMDMG', 'GMDpDMG']",7834.0,0.38,12640.0
2456,G:HGNC:16890,G:HGNC:9276,"['GMG', 'GMDMG', 'GMDpDMG']",5030.0,0.186,6177.0
2457,G:HGNC:16890,G:HGNC:9276,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",4149.0,0.219,5311.0
2458,G:HGNC:29037,G:HGNC:29185,['GTG'],1.0,0.997,328.0
2459,G:HGNC:17843,G:HGNC:16352,['GTG'],206.0,0.473,391.0
2460,G:HGNC:17,G:HGNC:9157,['GTG'],41.0,0.824,233.0
2461,G:HGNC:1118,G:HGNC:1667,['GTG'],1.0,0.998,447.0
2462,G:HGNC:20785,G:HGNC:9316,['GTG'],133.0,0.612,343.0
2463,G:HGNC:10251,G:HGNC:2933,['GTG'],171.0,0.776,765.0
2464,G:HGNC:10251,G:HGNC:2933,['GMG'],435.0,0.326,645.0
2465,G:HGNC:10251,G:HGNC:2933,['GMDMG'],1455.0,0.566,3356.0
2466,G:HGNC:10251,G:HGNC:2933,['GMDpDMG'],1021.0,0.788,4815.0
2467,G:HGNC:10251,G:HGNC:2933,"['GTG', 'GMG']",1080.0,0.7,3597.0
2468,G:HGNC:10251,G:HGNC:2933,"['GTG', 'GMDMG']",290.0,0.976,12276.0
2469,G:HGNC:10251,G:HGNC:2933,"['GTG', 'GMDpDMG']",137.0,0.987,10785.0
2470,G:HGNC:10251,G:HGNC:2933,"['GMG', 'GMDMG']",2300.0,0.594,5672.0
2471,G:HGNC:10251,G:HGNC:2933,"['GMG', 'GMDpDMG']",1441.0,0.712,4999.0
2472,G:HGNC:10251,G:HGNC:2933,"['GMDMG', 'GMDpDMG']",3987.0,0.669,12039.0
2473,G:HGNC:10251,G:HGNC:2933,"['GTG', 'GMG', 'GMDMG']",839.0,0.855,5806.0
2474,G:HGNC:10251,G:HGNC:2933,"['GTG', 'GMG', 'GMDpDMG']",451.0,0.911,5041.0
2475,G:HGNC:10251,G:HGNC:2933,"['GTG', 'GMDMG', 'GMDpDMG']",213.0,0.985,14170.0
2476,G:HGNC:10251,G:HGNC:2933,"['GMG', 'GMDMG', 'GMDpDMG']",1686.0,0.701,5633.0
2477,G:HGNC:10251,G:HGNC:2933,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",420.0,0.918,5114.0
2478,G:HGNC:18133,G:HGNC:30045,['GTG'],65.0,0.886,568.0
2479,G:HGNC:18133,G:HGNC:30045,['GMG'],643.0,0.518,1334.0
2480,G:HGNC:18133,G:HGNC:30045,"['GTG', 'GMG']",215.0,0.957,5007.0
2481,G:HGNC:8590,G:HGNC:9410,['GPdPG'],7.0,0.863,51.0
2482,G:HGNC:8590,G:HGNC:9410,['GTG'],208.0,0.721,746.0
2483,G:HGNC:8590,G:HGNC:9410,"['GPdPG', 'GTG']",189.0,0.608,482.0
2484,G:HGNC:4878,G:HGNC:4879,['GTG'],1.0,0.998,438.0
2485,G:HGNC:4878,G:HGNC:4879,['GMG'],266.0,0.503,535.0
2486,G:HGNC:4878,G:HGNC:4879,"['GTG', 'GMG']",60.0,0.972,2157.0
2487,G:HGNC:2678,G:HGNC:25538,['GDpDG'],5.0,0.985,329.0
2488,G:HGNC:2678,G:HGNC:25538,['GDpDpDG'],43.0,0.992,5701.0
2489,G:HGNC:2678,G:HGNC:25538,['GPdPG'],1.0,0.875,8.0
2490,G:HGNC:2678,G:HGNC:25538,['GTG'],45.0,0.895,428.0
2491,G:HGNC:2678,G:HGNC:25538,['GMG'],448.0,0.596,1109.0
2492,G:HGNC:2678,G:HGNC:25538,['GMDMG'],169.0,0.938,2716.0
2493,G:HGNC:2678,G:HGNC:25538,['GMDpDMG'],4584.0,0.141,5336.0
2494,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG']",8.0,0.995,1686.0
2495,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG']",1.0,0.889,9.0
2496,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG']",4.0,0.996,1137.0
2497,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMG']",7.0,0.986,511.0
2498,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMDMG']",2.0,0.998,1172.0
2499,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMDpDMG']",166.0,0.843,1058.0
2500,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG']",1.0,0.941,17.0
2501,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG']",12.0,0.998,4923.0
2502,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMG']",33.0,0.98,1625.0
2503,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMDMG']",9.0,0.998,4141.0
2504,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMDpDMG']",781.0,0.78,3558.0
2505,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG']",2.0,0.939,33.0
2506,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMG']",1.0,0.9,10.0
2507,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMDMG']",1.0,0.967,30.0
2508,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMDpDMG']",13.0,0.519,27.0
2509,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMG']",72.0,0.98,3651.0
2510,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMDMG']",76.0,0.992,9162.0
2511,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMDpDMG']",2436.0,0.767,10472.0
2512,G:HGNC:2678,G:HGNC:25538,"['GMG', 'GMDMG']",478.0,0.936,7480.0
2513,G:HGNC:2678,G:HGNC:25538,"['GMG', 'GMDpDMG']",2022.0,0.719,7200.0
2514,G:HGNC:2678,G:HGNC:25538,"['GMDMG', 'GMDpDMG']",6469.0,0.47,12217.0
2515,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG']",1.0,0.889,9.0
2516,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG']",3.0,0.998,1440.0
2517,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMG']",7.0,0.987,530.0
2518,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMDMG']",2.0,0.998,1271.0
2519,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMDpDMG']",124.0,0.886,1083.0
2520,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG']",1.0,0.875,8.0
2521,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMG']",1.0,0.0,1.0
2522,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMDMG']",1.0,0.875,8.0
2523,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMDpDMG']",2.0,0.714,7.0
2524,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMG']",1.0,0.998,434.0
2525,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMDMG']",1.0,0.999,1068.0
2526,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMDpDMG']",27.0,0.971,930.0
2527,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMG', 'GMDMG']",3.0,0.994,504.0
2528,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMG', 'GMDpDMG']",22.0,0.953,465.0
2529,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMDMG', 'GMDpDMG']",64.0,0.941,1083.0
2530,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG']",1.0,0.933,15.0
2531,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMG']",1.0,0.8,5.0
2532,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMDMG']",1.0,0.933,15.0
2533,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMDpDMG']",5.0,0.615,13.0
2534,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMG']",3.0,0.998,1374.0
2535,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMDMG']",5.0,0.999,3508.0
2536,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMDpDMG']",109.0,0.964,3032.0
2537,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMG', 'GMDMG']",17.0,0.989,1533.0
2538,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMG', 'GMDpDMG']",122.0,0.913,1402.0
2539,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",425.0,0.881,3560.0
2540,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMG']",2.0,0.778,9.0
2541,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMDMG']",1.0,0.967,30.0
2542,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMDpDMG']",2.0,0.917,24.0
2543,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMG', 'GMDMG']",1.0,0.9,10.0
2544,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMG', 'GMDpDMG']",3.0,0.625,8.0
2545,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMDMG', 'GMDpDMG']",6.0,0.778,27.0
2546,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMG', 'GMDMG']",49.0,0.992,6382.0
2547,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMG', 'GMDpDMG']",383.0,0.936,5961.0
2548,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMDMG', 'GMDpDMG']",1283.0,0.905,13457.0
2549,G:HGNC:2678,G:HGNC:25538,"['GMG', 'GMDMG', 'GMDpDMG']",1422.0,0.812,7568.0
2550,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",1.0,0.875,8.0
2551,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMG']",1.0,0.0,1.0
2552,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG']",1.0,0.875,8.0
2553,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDpDMG']",2.0,0.714,7.0
2554,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG']",1.0,0.998,435.0
2555,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG']",2.0,0.998,1081.0
2556,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDpDMG']",29.0,0.969,930.0
2557,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDMG']",3.0,0.994,504.0
2558,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMG', 'GMDpDMG']",21.0,0.955,465.0
2559,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",65.0,0.94,1085.0
2560,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMG']",1.0,0.0,1.0
2561,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG']",1.0,0.857,7.0
2562,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",1.0,0.833,6.0
2563,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMG', 'GMDMG']",1.0,0.0,1.0
2564,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMG', 'GMDpDMG']",1.0,0.0,1.0
2565,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",1.0,0.857,7.0
2566,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMG', 'GMDMG']",1.0,0.998,419.0
2567,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMG', 'GMDpDMG']",5.0,0.987,385.0
2568,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",15.0,0.984,930.0
2569,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",14.0,0.97,465.0
2570,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMG']",1.0,0.8,5.0
2571,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",1.0,0.923,13.0
2572,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",1.0,0.909,11.0
2573,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMG', 'GMDMG']",1.0,0.8,5.0
2574,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMG', 'GMDpDMG']",1.0,0.75,4.0
2575,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",3.0,0.769,13.0
2576,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMG', 'GMDMG']",2.0,0.998,1304.0
2577,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMG', 'GMDpDMG']",20.0,0.983,1197.0
2578,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",68.0,0.978,3032.0
2579,G:HGNC:2678,G:HGNC:25538,"['GDpDpDG', 'GMG', 'GMDMG', 'GMDpDMG']",80.0,0.943,1402.0
2580,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMG', 'GMDMG']",1.0,0.889,9.0
2581,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMG', 'GMDpDMG']",1.0,0.857,7.0
2582,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",1.0,0.958,24.0
2583,G:HGNC:2678,G:HGNC:25538,"['GPdPG', 'GMG', 'GMDMG', 'GMDpDMG']",3.0,0.625,8.0
2584,G:HGNC:2678,G:HGNC:25538,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",267.0,0.955,5997.0
2585,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMG']",1.0,0.0,1.0
2586,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",1.0,0.857,7.0
2587,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",1.0,0.833,6.0
2588,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMG', 'GMDMG']",1.0,0.0,1.0
2589,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMG', 'GMDpDMG']",1.0,0.0,1.0
2590,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",2.0,0.714,7.0
2591,G:HGNC:2678,G:HGNC:25538,"['GDpDG', 'GDpDpDG', 'GTG', 'GMG', 'GMDMG']",1.0,0.998,419.0
